date,year,month,day,time,season,time_period,borough,location_type,event_type,category,attendance,kids_friendly,senior_friendly,adults_only
2022-06-15,2022,Jun,15,21:00:00,Summer,Night,Manhattan,Recreation Center,Local Event,Family Festival,21,TRUE,TRUE,FALSE
2022-06-15,2022,Jun,15,21:30:00,Summer,Night,Manhattan,Recreation Center,Local Event,Arts/Culture,55,TRUE,TRUE,FALSE
2022-06-16,2022,Jun,16,00:00:00,Summer,Midnight,Manhattan,Park,Local Event,Mobile Unit,45,TRUE,TRUE,FALSE
2022-06-17,2022,Jun,17,21:30:00,Summer,Night,Manhattan,Park,Local Event,Arts/Culture,45,TRUE,TRUE,FALSE
2022-06-18,2022,Jun,18,00:30:00,Summer,Midnight,Manhattan,Recreation Center,Local Event,Mobile Unit,25,TRUE,TRUE,FALSE
2022-06-25,2022,Jun,25,17:00:00,Summer,Afternoon,Bronx,Park,Agency Produced Event,Nature,100,TRUE,TRUE,FALSE
2022-06-26,2022,Jun,26,14:00:00,Summer,Afternoon,Bronx,Other,Community Based Event,Family Festival,100,TRUE,TRUE,FALSE
2022-06-28,2022,Jun,28,17:00:00,Summer,Afternoon,Bronx,Other,Community Based Event,Family Festival,11,TRUE,TRUE,FALSE
2022-06-18,2022,Jun,18,15:00:00,Summer,Afternoon,Manhattan,Park,Agency Produced Event,Family Festival,400,TRUE,TRUE,FALSE
2022-06-24,2022,Jun,24,20:00:00,Summer,Night,Bronx,Other,Local Event,Sport,160,TRUE,TRUE,FALSE
2022-06-10,2022,Jun,10,17:00:00,Summer,Afternoon,Bronx,Park,Local Event,Nature,55,TRUE,TRUE,FALSE
2022-07-02,2022,Jul,2,14:00:00,Summer,Afternoon,Manhattan,Park,Agency Produced Event,Sport,700,TRUE,TRUE,FALSE
2022-06-18,2022,Jun,18,00:00:00,Summer,Midnight,Manhattan,Park,Local Event,Mobile Unit,95,TRUE,TRUE,FALSE
2022-06-18,2022,Jun,18,16:00:00,Summer,Afternoon,Manhattan,Recreation Center,Local Event,Academic/Out of School time,45,TRUE,FALSE,FALSE
2022-06-18,2022,Jun,18,16:30:00,Summer,Afternoon,Manhattan,Recreation Center,Local Event,Arts/Culture,47,TRUE,TRUE,FALSE
2022-06-18,2022,Jun,18,17:00:00,Summer,Afternoon,Manhattan,Other,Community Based Event,Academic/Out of School time,85,TRUE,FALSE,FALSE
2022-06-25,2022,Jun,25,17:00:00,Summer,Afternoon,Manhattan,Recreation Center,Community Based Event,Academic/Out of School time,50,TRUE,FALSE,FALSE
2022-06-26,2022,Jun,26,00:30:00,Summer,Midnight,Manhattan,Park,Local Event,Mobile Unit,170,TRUE,TRUE,FALSE
2022-07-01,2022,Jul,1,00:30:00,Summer,Midnight,Manhattan,Park,Local Event,Mobile Unit,125,TRUE,TRUE,FALSE
2022-07-14,2022,Jul,14,22:00:00,Summer,Night,Queens,Park,Community Based Event,Nature,43,TRUE,FALSE,FALSE
2022-07-15,2022,Jul,15,17:00:00,Summer,Afternoon,Staten Island,Park,Community Based Event,Nature,72,TRUE,FALSE,FALSE
2022-07-16,2022,Jul,16,16:00:00,Summer,Afternoon,Bronx,Park,Agency Produced Event,Family Festival,45,TRUE,TRUE,FALSE
2022-07-16,2022,Jul,16,16:00:00,Summer,Afternoon,Brooklyn,Park,Community Based Event,Nature,40,TRUE,TRUE,FALSE
2022-07-22,2022,Jul,22,00:00:00,Summer,Midnight,Brooklyn,Park,Agency Produced Event,Arts/Culture,10,TRUE,FALSE,FALSE
2022-07-22,2022,Jul,22,15:00:00,Summer,Afternoon,Bronx,Park,Agency Produced Event,Nature,9,TRUE,TRUE,FALSE
2022-07-22,2022,Jul,22,15:00:00,Summer,Afternoon,Bronx,Pool,Agency Produced Event,Nature,28,TRUE,TRUE,FALSE
2022-07-23,2022,Jul,23,16:00:00,Summer,Afternoon,Brooklyn,Park,Community Based Event,Nature,18,TRUE,TRUE,FALSE
2022-07-23,2022,Jul,23,19:45:00,Summer,Night,Bronx,Pool,Agency Produced Event,Nature,38,TRUE,TRUE,FALSE
2022-07-23,2022,Jul,23,21:00:00,Summer,Night,Bronx,Pool,Agency Produced Event,Nature,45,TRUE,TRUE,FALSE
2022-07-23,2022,Jul,23,15:00:00,Summer,Afternoon,Queens,Park,Agency Produced Event,Nature,40,TRUE,TRUE,FALSE
2022-07-24,2022,Jul,24,14:45:00,Summer,Afternoon,Manhattan,Pool,Agency Produced Event,Nature,10,TRUE,TRUE,FALSE
2022-07-24,2022,Jul,24,19:55:00,Summer,Night,Staten Island,Pool,Agency Produced Event,Nature,25,TRUE,TRUE,FALSE
2022-07-25,2022,Jul,25,17:02:00,Summer,Afternoon,Queens,Pool,Agency Produced Event,Nature,0,TRUE,TRUE,FALSE
2022-07-26,2022,Jul,26,14:30:00,Summer,Afternoon,Manhattan,Pool,Agency Produced Event,Nature,8,TRUE,TRUE,FALSE
2022-07-28,2022,Jul,28,14:00:00,Summer,Afternoon,Brooklyn,Pool,Agency Produced Event,Nature,24,TRUE,TRUE,FALSE
2022-07-28,2022,Jul,28,15:15:00,Summer,Afternoon,Bronx,Pool,Agency Produced Event,Nature,25,TRUE,FALSE,FALSE
2022-08-27,2022,Aug,27,16:00:00,Summer,Afternoon,Bronx,Other,Community Based Event,Family Festival,300,TRUE,FALSE,FALSE
2022-07-28,2022,Jul,28,19:00:00,Summer,Night,Brooklyn,Pool,Agency Produced Event,Nature,29,TRUE,TRUE,FALSE
2022-07-28,2022,Jul,28,21:00:00,Summer,Night,Queens,Park,Community Based Event,Nature,67,TRUE,FALSE,FALSE
2022-07-29,2022,Jul,29,14:30:00,Summer,Afternoon,Manhattan,Pool,Agency Produced Event,Arts/Culture,20,TRUE,TRUE,FALSE
2022-07-29,2022,Jul,29,19:00:00,Summer,Night,Brooklyn,Pool,Agency Produced Event,Nature,22,TRUE,FALSE,FALSE
2022-07-29,2022,Jul,29,17:00:00,Summer,Afternoon,Brooklyn,Park,Community Based Event,Nature,20,TRUE,TRUE,FALSE
2022-07-31,2022,Jul,31,14:00:00,Summer,Afternoon,Bronx,Pool,Agency Produced Event,Nature,28,TRUE,FALSE,FALSE
2022-07-02,2022,Jul,2,00:30:00,Summer,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,105,TRUE,TRUE,FALSE
2022-07-03,2022,Jul,3,00:30:00,Summer,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,37,TRUE,TRUE,FALSE
2022-07-06,2022,Jul,6,18:00:00,Summer,Night,Manhattan,Playground,Community Based Event,Arts/Culture,30,TRUE,TRUE,FALSE
2022-07-06,2022,Jul,6,23:30:00,Summer,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,80,TRUE,TRUE,FALSE
2022-07-08,2022,Jul,8,00:30:00,Summer,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,15,TRUE,TRUE,FALSE
2022-07-09,2022,Jul,9,00:30:00,Summer,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,100,TRUE,TRUE,FALSE
2022-07-09,2022,Jul,9,00:30:00,Summer,Midnight,Manhattan,Recreation Center,Community Based Event,Mobile Unit,29,TRUE,TRUE,FALSE
2022-07-09,2022,Jul,9,15:00:00,Summer,Afternoon,Manhattan,Playground,Community Based Event,Sport,2,TRUE,FALSE,FALSE
2022-07-10,2022,Jul,10,00:00:00,Summer,Midnight,Manhattan,Playground,Community Based Event,Family Festival,175,TRUE,TRUE,FALSE
2022-07-10,2022,Jul,10,00:30:00,Summer,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,200,TRUE,TRUE,FALSE
2022-07-12,2022,Jul,12,16:00:00,Summer,Afternoon,Manhattan,Park,Community Based Event,Arts/Culture,210,TRUE,TRUE,FALSE
2022-07-13,2022,Jul,13,16:00:00,Summer,Afternoon,Manhattan,Park,Community Based Event,Arts/Culture,150,TRUE,TRUE,FALSE
2022-07-14,2022,Jul,14,00:30:00,Summer,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,55,TRUE,TRUE,FALSE
2022-07-15,2022,Jul,15,00:30:00,Summer,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,110,TRUE,TRUE,FALSE
2022-07-15,2022,Jul,15,20:30:00,Summer,Night,Manhattan,Recreation Center,Community Based Event,Performance,115,TRUE,TRUE,FALSE
2022-07-16,2022,Jul,16,00:30:00,Summer,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,125,TRUE,TRUE,FALSE
2022-07-16,2022,Jul,16,00:30:00,Summer,Midnight,Manhattan,Recreation Center,Community Based Event,Mobile Unit,42,TRUE,TRUE,FALSE
2022-07-16,2022,Jul,16,16:30:00,Summer,Afternoon,Manhattan,Park,Community Based Event,Fitness,25,FALSE,TRUE,FALSE
2022-07-17,2022,Jul,17,00:30:00,Summer,Midnight,Manhattan,Park,Community Based Event,Mobile Unit,270,TRUE,TRUE,FALSE
2022-07-21,2022,Jul,21,00:30:00,Summer,Midnight,Manhattan,Park,Community Based Event,Mobile Unit,85,TRUE,TRUE,FALSE
2022-07-22,2022,Jul,22,00:30:00,Summer,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,110,TRUE,TRUE,FALSE
2022-07-23,2022,Jul,23,00:30:00,Summer,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,125,TRUE,TRUE,FALSE
2022-07-23,2022,Jul,23,00:30:00,Summer,Midnight,Manhattan,Recreation Center,Community Based Event,Mobile Unit,42,TRUE,TRUE,FALSE
2022-07-23,2022,Jul,23,15:00:00,Summer,Afternoon,Manhattan,Park,Community Based Event,Fitness,6,TRUE,FALSE,FALSE
2022-07-24,2022,Jul,24,00:30:00,Summer,Midnight,Manhattan,Park,Community Based Event,Mobile Unit,270,TRUE,TRUE,FALSE
2022-07-25,2022,Jul,25,15:00:00,Summer,Afternoon,Manhattan,Recreation Center,Community Based Event,Fitness,50,FALSE,TRUE,FALSE
2022-07-28,2022,Jul,28,00:30:00,Summer,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,190,TRUE,TRUE,FALSE
2022-07-29,2022,Jul,29,00:30:00,Summer,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,35,TRUE,TRUE,FALSE
2022-07-30,2022,Jul,30,00:30:00,Summer,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,175,TRUE,TRUE,FALSE
2022-07-31,2022,Jul,31,00:30:00,Summer,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,180,TRUE,TRUE,FALSE
2022-08-04,2022,Aug,4,16:00:00,Summer,Afternoon,Bronx,School,Community Based Event,Nature,20,TRUE,TRUE,FALSE
2022-08-02,2022,Aug,2,20:00:00,Summer,Night,Manhattan,Park,Community Based Event,Family Festival,300,TRUE,TRUE,FALSE
2022-08-25,2022,Aug,25,13:00:00,Summer,Afternoon,Queens,Park,Local Event,Nature,25,TRUE,TRUE,FALSE
2022-08-19,2022,Aug,19,16:00:00,Summer,Afternoon,Bronx,Park,Community Based Event,Family Festival,300,TRUE,TRUE,FALSE
2022-08-05,2022,Aug,5,07:30:00,Summer,Morning,Manhattan,Pool,Agency Produced Event,Nature,12,TRUE,TRUE,FALSE
2022-08-04,2022,Aug,4,15:00:00,Summer,Afternoon,Manhattan,Park,Community Based Event,Family Festival,350,TRUE,FALSE,FALSE
2022-08-06,2022,Aug,6,00:00:00,Summer,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,65,TRUE,TRUE,FALSE
2022-08-06,2022,Aug,6,00:00:00,Summer,Midnight,Manhattan,Recreation Center,Community Based Event,Mobile Unit,95,TRUE,TRUE,FALSE
2022-08-07,2022,Aug,7,00:00:00,Summer,Midnight,Manhattan,Park,Community Based Event,Mobile Unit,40,TRUE,TRUE,FALSE
2022-08-27,2022,Aug,27,12:30:00,Summer,Afternoon,Brooklyn,Park,Agency Produced Event,Family Festival,250,TRUE,TRUE,FALSE
2022-08-13,2022,Aug,13,13:00:00,Summer,Afternoon,Staten Island,Park,Local Event,Nature,12,TRUE,TRUE,FALSE
2022-08-15,2022,Aug,15,16:00:00,Summer,Afternoon,Manhattan,Park,Agency Produced Event,Arts/Culture,4,TRUE,TRUE,FALSE
2022-08-18,2022,Aug,18,15:30:00,Summer,Afternoon,Bronx,Park,Agency Produced Event,Family Festival,80,TRUE,FALSE,FALSE
2022-08-19,2022,Aug,19,15:00:00,Summer,Afternoon,Bronx,Park,Community Based Event,Nature,112,TRUE,TRUE,FALSE
2022-08-20,2022,Aug,20,14:00:00,Summer,Afternoon,Queens,Park,Agency Produced Event,Nature,60,TRUE,TRUE,FALSE
2022-08-24,2022,Aug,24,15:00:00,Summer,Afternoon,Staten Island,Other,Community Based Event,Nature,150,TRUE,TRUE,FALSE
2022-08-25,2022,Aug,25,15:00:00,Summer,Afternoon,Queens,Park,Community Based Event,Nature,55,TRUE,TRUE,FALSE
2022-08-26,2022,Aug,26,15:00:00,Summer,Afternoon,Staten Island,Playground,Community Based Event,Nature,70,TRUE,TRUE,FALSE
2022-08-28,2022,Aug,28,14:00:00,Summer,Afternoon,Brooklyn,Park,Local Event,Nature,67,TRUE,TRUE,FALSE
2022-08-31,2022,Aug,31,14:00:00,Summer,Afternoon,Brooklyn,Park,Local Event,Nature,20,TRUE,TRUE,FALSE
2022-09-08,2022,Sep,8,20:00:00,Fall,Night,Staten Island,Park,Local Event,Nature,13,TRUE,TRUE,FALSE
2022-08-10,2022,Aug,10,12:00:00,Summer,Afternoon,Manhattan,Park,Community Based Event,Mobile Unit,35,TRUE,TRUE,FALSE
2022-08-11,2022,Aug,11,15:00:00,Summer,Afternoon,Manhattan,Recreation Center,Community Based Event,Academic/Out of School time,215,TRUE,FALSE,FALSE
2022-08-12,2022,Aug,12,00:00:00,Summer,Midnight,Manhattan,Park,Community Based Event,Mobile Unit,389,TRUE,TRUE,FALSE
2022-08-12,2022,Aug,12,14:00:00,Summer,Afternoon,Manhattan,Recreation Center,Community Based Event,Academic/Out of School time,200,TRUE,FALSE,FALSE
2022-08-12,2022,Aug,12,08:30:00,Summer,Morning,Manhattan,Recreation Center,Community Based Event,Arts/Culture,40,TRUE,TRUE,FALSE
2022-08-13,2022,Aug,13,00:00:00,Summer,Midnight,Manhattan,Recreation Center,Community Based Event,Mobile Unit,111,TRUE,TRUE,FALSE
2022-08-13,2022,Aug,13,00:00:00,Summer,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,95,TRUE,TRUE,FALSE
2022-08-13,2022,Aug,13,15:00:00,Summer,Afternoon,Manhattan,Park,Community Based Event,Fitness,5,TRUE,FALSE,FALSE
2022-08-14,2022,Aug,14,00:00:00,Summer,Midnight,Manhattan,Park,Community Based Event,Mobile Unit,310,TRUE,TRUE,FALSE
2022-08-18,2022,Aug,18,00:00:00,Summer,Midnight,Manhattan,Park,Community Based Event,Mobile Unit,239,TRUE,TRUE,FALSE
2022-08-19,2022,Aug,19,00:00:00,Summer,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,70,TRUE,TRUE,FALSE
2022-08-20,2022,Aug,20,00:00:00,Summer,Midnight,Manhattan,Recreation Center,Community Based Event,Mobile Unit,155,TRUE,TRUE,FALSE
2022-08-20,2022,Aug,20,00:00:00,Summer,Midnight,Manhattan,Park,Community Based Event,Mobile Unit,500,TRUE,TRUE,FALSE
2022-08-21,2022,Aug,21,00:00:00,Summer,Midnight,Manhattan,Park,Community Based Event,Mobile Unit,300,TRUE,TRUE,FALSE
2022-08-25,2022,Aug,25,00:00:00,Summer,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,149,TRUE,TRUE,FALSE
2022-08-25,2022,Aug,25,22:00:00,Summer,Night,Manhattan,Recreation Center,Local Event,Arts/Culture,207,TRUE,TRUE,FALSE
2022-08-26,2022,Aug,26,00:00:00,Summer,Midnight,Manhattan,Recreation Center,Community Based Event,Mobile Unit,64,TRUE,TRUE,FALSE
2022-08-25,2022,Aug,25,23:30:00,Summer,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,40,TRUE,TRUE,FALSE
2022-08-26,2022,Aug,26,19:00:00,Summer,Night,Manhattan,Recreation Center,Tournament/Competition,Sport,30,TRUE,TRUE,FALSE
2022-08-26,2022,Aug,26,23:30:00,Summer,Midnight,Manhattan,Recreation Center,Community Based Event,Mobile Unit,50,TRUE,TRUE,FALSE
2022-08-27,2022,Aug,27,15:00:00,Summer,Afternoon,Manhattan,Park,Local Event,Fitness,3,TRUE,TRUE,FALSE
2022-08-27,2022,Aug,27,23:30:00,Summer,Midnight,Manhattan,Park,Community Based Event,Mobile Unit,400,TRUE,TRUE,FALSE
2022-09-01,2022,Sep,1,23:30:00,Fall,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,45,TRUE,TRUE,FALSE
2022-09-17,2022,Sep,17,14:00:00,Fall,Afternoon,Queens,Park,Community Based Event,Nature,32,TRUE,TRUE,FALSE
2022-09-17,2022,Sep,17,14:00:00,Fall,Afternoon,Bronx,Park,Community Based Event,Arts/Culture,85,TRUE,TRUE,FALSE
2022-09-18,2022,Sep,18,13:00:00,Fall,Afternoon,Bronx,Park,Community Based Event,Nature,40,TRUE,TRUE,FALSE
2022-09-19,2022,Sep,19,18:00:00,Fall,Night,Bronx,Park,Agency Produced Event,Nature,100,TRUE,TRUE,FALSE
2022-09-24,2022,Sep,24,15:00:00,Fall,Afternoon,Bronx,School,Community Based Event,Family Festival,80,TRUE,TRUE,FALSE
2022-09-24,2022,Sep,24,04:00:00,Fall,Midnight,Bronx,Park,Agency Produced Event,Family Festival,120,TRUE,TRUE,FALSE
2022-09-24,2022,Sep,24,17:00:00,Fall,Afternoon,Brooklyn,Park,Agency Produced Event,Nature,102,TRUE,FALSE,FALSE
2022-10-06,2022,Oct,6,13:30:00,Fall,Afternoon,Bronx,Park,Agency Produced Event,Nature,42,FALSE,FALSE,TRUE
2022-10-06,2022,Oct,6,18:30:00,Fall,Night,Bronx,Park,Agency Produced Event,Nature,21,FALSE,FALSE,TRUE
2022-10-06,2022,Oct,6,16:00:00,Fall,Afternoon,Brooklyn,Recreation Center,Agency Produced Event,Nature,22,FALSE,FALSE,TRUE
2022-10-08,2022,Oct,8,16:00:00,Fall,Afternoon,Manhattan,Park,Agency Produced Event,Family Festival,242,TRUE,TRUE,FALSE
2022-10-10,2022,Oct,10,16:00:00,Fall,Afternoon,Queens,Park,Agency Produced Event,Family Festival,220,TRUE,TRUE,FALSE
2022-10-10,2022,Oct,10,15:00:00,Fall,Afternoon,Staten Island,Park,Local Event,Nature,450,TRUE,TRUE,FALSE
2022-09-02,2022,Sep,2,23:30:00,Fall,Midnight,Manhattan,Park,Local Event,Mobile Unit,75,TRUE,FALSE,FALSE
2022-09-02,2022,Sep,2,23:30:00,Fall,Midnight,Manhattan,Other,Local Event,Mobile Unit,87,TRUE,TRUE,FALSE
2022-09-03,2022,Sep,3,16:00:00,Fall,Afternoon,Manhattan,Recreation Center,Community Based Event,Family Festival,30,TRUE,TRUE,FALSE
2022-09-03,2022,Sep,3,23:30:00,Fall,Midnight,Manhattan,Park,Community Based Event,Mobile Unit,325,TRUE,TRUE,FALSE
2022-09-07,2022,Sep,7,23:30:00,Fall,Midnight,Manhattan,Park,Community Based Event,Mobile Unit,79,TRUE,TRUE,FALSE
2022-09-08,2022,Sep,8,23:00:00,Fall,Midnight,Manhattan,Park,Community Based Event,Mobile Unit,35,TRUE,TRUE,FALSE
2022-09-22,2022,Sep,22,23:00:00,Fall,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,125,TRUE,TRUE,FALSE
2022-09-09,2022,Sep,9,23:00:00,Fall,Midnight,Manhattan,Other,Community Based Event,Mobile Unit,200,TRUE,TRUE,FALSE
2022-09-10,2022,Sep,10,16:00:00,Fall,Afternoon,Manhattan,Other,Community Based Event,Family Festival,100,TRUE,TRUE,FALSE
2022-09-10,2022,Sep,10,23:00:00,Fall,Midnight,Manhattan,Park,Community Based Event,Mobile Unit,100,TRUE,TRUE,FALSE
2022-09-14,2022,Sep,14,23:00:00,Fall,Midnight,Manhattan,Park,Community Based Event,Mobile Unit,115,TRUE,TRUE,FALSE
2022-09-15,2022,Sep,15,23:00:00,Fall,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,80,TRUE,TRUE,FALSE
2022-09-16,2022,Sep,16,23:00:00,Fall,Midnight,Manhattan,Other,Community Based Event,Mobile Unit,165,TRUE,TRUE,FALSE
2022-09-16,2022,Sep,16,23:00:00,Fall,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,125,TRUE,TRUE,FALSE
2022-09-17,2022,Sep,17,23:00:00,Fall,Midnight,Manhattan,Park,Community Based Event,Mobile Unit,150,TRUE,TRUE,FALSE
2022-09-21,2022,Sep,21,23:00:00,Fall,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,55,TRUE,TRUE,FALSE
2022-09-22,2022,Sep,22,21:30:00,Fall,Night,Manhattan,Recreation Center,Community Based Event,Mobile Unit,15,TRUE,TRUE,FALSE
2022-09-22,2022,Sep,22,23:00:00,Fall,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,15,TRUE,TRUE,FALSE
2022-09-23,2022,Sep,23,23:00:00,Fall,Midnight,Manhattan,Other,Community Based Event,Mobile Unit,75,TRUE,TRUE,FALSE
2022-09-23,2022,Sep,23,23:00:00,Fall,Midnight,Manhattan,Park,Community Based Event,Mobile Unit,35,TRUE,TRUE,FALSE
2022-09-24,2022,Sep,24,23:00:00,Fall,Midnight,Manhattan,Park,Tournament/Competition,Sport,20,TRUE,TRUE,FALSE
2022-09-24,2022,Sep,24,23:00:00,Fall,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,90,TRUE,TRUE,FALSE
2022-09-29,2022,Sep,29,23:00:00,Fall,Midnight,Manhattan,Other,Community Based Event,Mobile Unit,10,TRUE,TRUE,FALSE
2022-09-30,2022,Sep,30,11:00:00,Fall,Morning,Manhattan,Other,Community Based Event,Mobile Unit,75,TRUE,TRUE,FALSE
2022-09-30,2022,Sep,30,23:00:00,Fall,Midnight,Manhattan,Park,Community Based Event,Mobile Unit,145,TRUE,TRUE,FALSE
2022-10-01,2022,Oct,1,14:00:00,Fall,Afternoon,Manhattan,Recreation Center,Community Based Event,Nature,6,TRUE,TRUE,FALSE
2022-11-07,2022,Nov,7,00:00:00,Fall,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,45,TRUE,TRUE,FALSE
2022-11-07,2022,Nov,7,20:00:00,Fall,Night,Manhattan,Other,Community Based Event,Performance,325,FALSE,TRUE,FALSE
2022-11-07,2022,Nov,7,21:00:00,Fall,Night,Manhattan,Recreation Center,Community Based Event,Performance,25,TRUE,TRUE,FALSE
2022-11-07,2022,Nov,7,23:00:00,Fall,Midnight,Manhattan,Recreation Center,Community Based Event,Arts/Culture,14,TRUE,TRUE,FALSE
2022-11-08,2022,Nov,8,00:00:00,Fall,Midnight,Manhattan,Recreation Center,Community Based Event,Mobile Unit,19,TRUE,TRUE,FALSE
2022-07-11,2022,Jul,11,23:00:00,Summer,Midnight,Manhattan,Park,Community Based Event,Mobile Unit,30,TRUE,TRUE,FALSE
2022-10-11,2022,Oct,11,12:00:00,Fall,Afternoon,Manhattan,Recreation Center,Community Based Event,Family Festival,45,TRUE,TRUE,FALSE
2022-11-08,2022,Nov,8,17:00:00,Fall,Afternoon,Manhattan,Playground,Community Based Event,Family Festival,345,TRUE,TRUE,FALSE
2022-10-08,2022,Oct,8,23:00:00,Fall,Midnight,Manhattan,Park,Community Based Event,Mobile Unit,100,TRUE,TRUE,FALSE
2022-10-13,2022,Oct,13,14:00:00,Fall,Afternoon,Bronx,Park,Local Event,Nature,94,TRUE,FALSE,FALSE
2022-10-13,2022,Oct,13,15:00:00,Fall,Afternoon,Queens,Park,Local Event,Nature,28,FALSE,FALSE,TRUE
2022-10-15,2022,Oct,15,16:00:00,Fall,Afternoon,Queens,Park,Agency Produced Event,Nature,200,TRUE,TRUE,FALSE
2022-10-22,2022,Oct,22,16:00:00,Fall,Afternoon,Staten Island,Other,Community Based Event,Family Festival,150,TRUE,TRUE,FALSE
2022-10-22,2022,Oct,22,20:00:00,Fall,Night,Queens,Park,Agency Produced Event,Nature,700,TRUE,TRUE,FALSE
2022-10-26,2022,Oct,26,14:30:00,Fall,Afternoon,Bronx,Park,Agency Produced Event,Family Festival,150,TRUE,FALSE,FALSE
2022-10-28,2022,Oct,28,19:00:00,Fall,Night,Staten Island,Park,Agency Produced Event,Family Festival,350,TRUE,FALSE,FALSE
2022-10-29,2022,Oct,29,17:00:00,Fall,Afternoon,Brooklyn,Park,Community Based Event,Family Festival,211,TRUE,TRUE,FALSE
2022-11-05,2022,Nov,5,04:00:00,Fall,Midnight,Staten Island,Park,Community Based Event,Family Festival,80,TRUE,TRUE,FALSE
2022-11-12,2022,Nov,12,22:30:00,Fall,Night,Manhattan,Park,Local Event,Nature,300,TRUE,TRUE,FALSE
2022-11-19,2022,Nov,19,23:00:00,Fall,Midnight,Bronx,Park,Community Based Event,Arts/Culture,19,TRUE,TRUE,FALSE
2022-12-09,2022,Dec,9,13:00:00,Winter,Afternoon,Manhattan,School,Community Based Event,Academic/Out of School time,700,FALSE,FALSE,TRUE
2022-06-05,2022,Jun,5,14:00:00,Summer,Afternoon,Manhattan,Park,Agency Produced Event,Family Festival,300,TRUE,TRUE,FALSE
2022-12-18,2022,Dec,18,22:00:00,Winter,Night,Staten Island,Park,Community Based Event,Family Festival,120,TRUE,TRUE,FALSE
2022-12-15,2022,Dec,15,21:00:00,Winter,Night,Brooklyn,Recreation Center,Community Based Event,Family Festival,200,TRUE,TRUE,FALSE
2022-12-26,2022,Dec,26,13:00:00,Winter,Afternoon,Bronx,Park,Community Based Event,Nature,8,FALSE,FALSE,TRUE
2023-01-02,2023,Jan,2,17:00:00,Winter,Afternoon,Manhattan,Park,Agency Produced Event,Nature,300,TRUE,TRUE,FALSE
2023-02-18,2023,Feb,18,18:00:00,Winter,Night,Staten Island,Park,Community Based Event,Arts/Culture,30,TRUE,TRUE,FALSE
2023-02-25,2023,Feb,25,15:30:00,Winter,Afternoon,Bronx,Other,Community Based Event,Nature,60,TRUE,TRUE,FALSE
2023-02-28,2023,Feb,28,16:00:00,Winter,Afternoon,Bronx,Recreation Center,Agency Produced Event,Nature,5,FALSE,FALSE,TRUE
2023-03-15,2023,Mar,15,20:00:00,Spring,Night,Bronx,Recreation Center,Agency Produced Event,Nature,24,TRUE,FALSE,FALSE
2023-03-17,2023,Mar,17,20:00:00,Spring,Night,Bronx,Park,Agency Produced Event,Nature,14,TRUE,FALSE,FALSE
2023-03-28,2023,Mar,28,15:00:00,Spring,Afternoon,Bronx,Recreation Center,Agency Produced Event,Nature,2,FALSE,FALSE,TRUE
2023-03-29,2023,Mar,29,20:00:00,Spring,Night,Bronx,Recreation Center,Agency Produced Event,Nature,14,TRUE,FALSE,FALSE
2023-04-01,2023,Apr,1,14:30:00,Spring,Afternoon,Bronx,Park,Community Based Event,Nature,11,FALSE,FALSE,TRUE
2023-04-01,2023,Apr,1,14:00:00,Spring,Afternoon,Manhattan,Other,Community Based Event,Family Festival,100,TRUE,FALSE,FALSE
2023-04-01,2023,Apr,1,14:00:00,Spring,Afternoon,Manhattan,School,Agency Produced Event,Nature,50,FALSE,FALSE,TRUE
2023-04-06,2023,Apr,6,18:30:00,Spring,Night,Staten Island,Park,Local Event,Nature,400,TRUE,TRUE,FALSE
2023-04-07,2023,Apr,7,17:00:00,Spring,Afternoon,Staten Island,Park,Local Event,Nature,350,TRUE,TRUE,FALSE
2023-04-08,2023,Apr,8,15:00:00,Spring,Afternoon,Bronx,Park,Agency Produced Event,Nature,200,TRUE,TRUE,FALSE
